DateTime,Demand,Generation,Wind,CO2,NetImports,EWIC,Moyle
29/01/17 00:00,3834,4041,449,552,-145,-33,-112
29/01/17 00:15,3785,4041,505,548,-200,-108,-92
29/01/17 00:30,3708,4130,521,544,-294,-183,-111
29/01/17 00:45,3634,4181,492,543,-419,-258,-161
29/01/17 01:00,3581,4211,538,555,-503,-333,-170
29/01/17 01:15,3552,4278,561,531,-598,-379,-219
29/01/17 01:30,3491,4133,484,545,-516,-374,-142
29/01/17 01:45,3435,4143,474,551,-581,-365,-216
29/01/17 02:00,3374,4158,442,550,-653,-373,-280
29/01/17 02:15,3329,4135,421,550,-676,-377,-299
29/01/17 02:30,3299,4122,415,553,-693,-394,-299
29/01/17 02:45,3256,4146,401,558,-761,-469,-292
29/01/17 03:00,3228,4205,411,552,-774,-491,-283
29/01/17 03:15,3209,4194,394,553,-784,-500,-284
29/01/17 03:30,3187,4171,380,572,-785,-500,-285
29/01/17 03:45,3172,4084,377,566,-710,-500,-210
29/01/17 04:00,3160,3993,392,568,-633,-498,-135
29/01/17 04:15,3147,3971,380,572,-627,-494,-133
29/01/17 04:30,3123,3946,396,571,-625,-491,-134
29/01/17 04:45,3112,3931,409,572,-625,-491,-134
29/01/17 05:00,3109,3929,416,564,-624,-491,-133
29/01/17 05:15,3101,3981,424,561,-684,-500,-184
29/01/17 05:30,3093,3972,454,560,-683,-500,-183
29/01/17 05:45,3092,3969,474,573,-683,-500,-183
29/01/17 06:00,3109,3987,501,563,-683,-500,-183
29/01/17 06:15,3155,4110,521,560,-759,-500,-259
29/01/17 06:30,3167,4096,546,567,-732,-477,-255
29/01/17 06:45,3191,4110,583,581,-723,-470,-253
29/01/17 07:00,3228,4143,592,566,-722,-470,-252
29/01/17 07:15,3290,4142,574,571,-660,-470,-190
29/01/17 07:30,3334,4043,599,574,-586,-396,-190
29/01/17 07:45,3381,4022,561,574,-589,-391,-198
29/01/17 08:00,3370,3817,534,588,-464,-344,-120
29/01/17 08:15,3366,3803,547,594,-454,-335,-119
29/01/17 08:30,3412,3852,553,603,-455,-335,-120
29/01/17 08:45,3504,3936,573,593,-446,-335,-111
29/01/17 09:00,3605,4018,550,607,-428,-308,-120
29/01/17 09:15,3747,4159,581,600,-428,-233,-195
29/01/17 09:30,3843,4115,561,600,-289,-158,-131
29/01/17 09:45,3957,4163,560,589,-224,-158,-66
29/01/17 10:00,4051,4126,570,582,-91,-129,38
29/01/17 10:15,4165,4203,589,576,-57,-96,39
29/01/17 10:30,4219,4143,633,571,58,-21,79
29/01/17 10:45,4289,4122,652,554,150,-4,154
29/01/17 11:00,4342,4156,633,547,173,-1,174
29/01/17 11:15,4414,4209,639,547,190,1,189
29/01/17 11:30,4483,4289,609,540,176,1,175
29/01/17 11:45,4506,4326,600,548,165,-10,175
29/01/17 12:00,4568,4386,564,543,166,-10,176
29/01/17 12:15,4612,4478,534,527,116,-23,139
29/01/17 12:30,4668,4494,512,530,157,18,139
29/01/17 12:45,4707,4513,464,534,175,19,156
29/01/17 13:00,4715,4566,435,540,131,19,112
29/01/17 13:15,4711,4550,410,554,146,34,112
29/01/17 13:30,4669,4514,396,551,138,35,103
29/01/17 13:45,4616,4520,400,540,82,35,47
29/01/17 14:00,4577,4482,365,545,82,35,47
29/01/17 14:15,4543,4563,330,565,-38,10,-48
29/01/17 14:30,4529,4522,333,576,-10,10,-20
29/01/17 14:45,4494,4564,316,572,-83,-64,-19
29/01/17 15:00,4483,4575,315,569,-110,-91,-19
29/01/17 15:15,4486,4586,307,579,-119,-136,17
29/01/17 15:30,4468,4530,313,578,-81,-136,55
29/01/17 15:45,4466,4568,308,572,-120,-176,56
29/01/17 16:00,4484,4531,301,585,-67,-176,109
29/01/17 16:15,4528,4507,296,583,2,-180,182
29/01/17 16:30,4577,4478,300,587,79,-180,259
29/01/17 16:45,4665,4621,303,580,22,-240,262
29/01/17 17:00,4799,4663,303,571,115,-165,280
29/01/17 17:15,4987,4700,272,575,266,-90,356
29/01/17 17:30,5147,4712,273,590,413,-15,428
29/01/17 17:45,5221,4785,267,576,415,-14,429
29/01/17 18:00,5269,4816,277,571,429,-14,443
29/01/17 18:15,5248,4722,269,571,505,60,445
29/01/17 18:30,5218,4619,253,576,579,135,444
29/01/17 18:45,5163,4533,254,572,608,163,445
29/01/17 19:00,5118,4509,275,566,585,141,444
29/01/17 19:15,5049,4442,268,575,584,140,444
29/01/17 19:30,4971,4363,296,558,585,140,445
29/01/17 19:45,4919,4306,327,547,594,169,425
29/01/17 20:00,4857,4232,344,555,605,165,440
29/01/17 20:15,4802,4228,351,551,553,110,443
29/01/17 20:30,4694,4121,348,551,553,110,443
29/01/17 20:45,4645,4103,403,549,518,75,443
29/01/17 21:00,4571,4024,422,542,522,79,443
29/01/17 21:15,4519,4019,432,540,482,40,442
29/01/17 21:30,4422,3918,399,554,483,40,443
29/01/17 21:45,4302,3857,396,553,425,38,387
29/01/17 22:00,4209,3838,370,556,352,38,314
29/01/17 22:15,4122,3774,364,558,329,15,314
29/01/17 22:30,3999,3661,363,575,317,2,315
29/01/17 22:45,3929,3737,334,572,170,-73,243
29/01/17 23:00,3901,3861,341,564,19,-148,167
29/01/17 23:15,3915,4023,368,552,-126,-223,97
29/01/17 23:30,3826,3983,413,550,-180,-278,98
29/01/17 23:45,3739,3975,451,557,-260,-352,92
30/01/17 00:00,3652,3995,491,539,-363,-382,19
30/01/17 00:15,3599,4040,526,532,-461,-382,-79
30/01/17 00:30,3501,3941,590,538,-462,-382,-80
30/01/17 00:45,3417,4149,643,522,-529,-382,-147
30/01/17 01:00,3389,4121,723,529,-529,-382,-147
30/01/17 01:15,3344,4139,740,518,-589,-382,-207
30/01/17 01:30,3277,4115,767,522,-634,-447,-187
30/01/17 01:45,3215,4049,829,517,-631,-448,-183
30/01/17 02:00,3179,4061,844,524,-682,-499,-183
30/01/17 02:15,3154,4118,835,517,-764,-500,-264
30/01/17 02:30,3123,4118,858,515,-796,-500,-296
30/01/17 02:45,3102,4102,820,521,-799,-500,-299
30/01/17 03:00,3087,4014,810,526,-728,-500,-228
30/01/17 03:15,3068,3994,800,532,-728,-500,-228
30/01/17 03:30,3055,3980,853,532,-727,-500,-227
30/01/17 03:45,3052,4046,923,525,-796,-500,-296
30/01/17 04:00,3041,4026,960,522,-789,-500,-289
30/01/17 04:15,3045,4030,1012,518,-788,-500,-288
30/01/17 04:30,3040,4028,1143,483,-789,-500,-289
30/01/17 04:45,3046,4040,1226,465,-798,-500,-298
30/01/17 05:00,3070,4062,1170,471,-798,-500,-298
30/01/17 05:15,3133,4124,1132,474,-797,-500,-297
30/01/17 05:30,3140,4121,1099,485,-789,-500,-289
30/01/17 05:45,3181,4157,1068,501,-789,-500,-289
30/01/17 06:00,3288,4236,1075,492,-761,-472,-289
30/01/17 06:15,3468,4348,1097,492,-690,-397,-293
30/01/17 06:30,3564,4374,1079,498,-616,-322,-294
30/01/17 06:45,3774,4508,1227,475,-540,-247,-293
30/01/17 07:00,4001,4603,1354,465,-411,-172,-239
30/01/17 07:15,4346,4792,1560,441,-259,-97,-162
30/01/17 07:30,4521,4752,1618,437,-110,-22,-88
30/01/17 07:45,4724,4716,1652,420,-3,-21,18
30/01/17 08:00,4841,4698,1700,421,121,30,91
30/01/17 08:15,4872,4691,1670,417,163,30,133
30/01/17 08:30,4849,4664,1670,419,163,30,133
30/01/17 08:45,4853,4716,1706,414,116,10,106
30/01/17 09:00,4904,4766,1763,412,115,10,105
30/01/17 09:15,5002,4940,1857,405,39,-46,85
30/01/17 09:30,5049,4940,1884,397,87,-21,108
30/01/17 09:45,5068,4906,1950,389,141,30,111
30/01/17 10:00,5072,4908,2014,384,142,30,112
30/01/17 10:15,5070,4988,2128,384,61,-26,87
30/01/17 10:30,5088,5014,2136,372,52,-35,87
30/01/17 10:45,5104,5064,2166,383,20,-61,81
30/01/17 11:00,5128,5093,2189,373,12,-61,73
30/01/17 11:15,5147,5177,2225,366,-50,-68,18
30/01/17 11:30,5169,5201,2336,352,-51,-68,17
30/01/17 11:45,5188,5247,2395,358,-80,-97,17
30/01/17 12:00,5197,5253,2410,354,-79,-97,18
30/01/17 12:15,5256,5423,2424,345,-186,-171,-15
30/01/17 12:30,5271,5437,2458,345,-187,-173,-14
30/01/17 12:45,5276,5441,2467,348,-188,-173,-15
30/01/17 13:00,5272,5432,2476,346,-187,-173,-14
30/01/17 13:15,5202,5442,2408,359,-262,-247,-15
30/01/17 13:30,5150,5426,2303,369,-302,-287,-15
30/01/17 13:45,5146,5499,2319,363,-374,-287,-87
30/01/17 14:00,5167,5522,2343,368,-397,-287,-110
30/01/17 14:15,5217,5610,2455,366,-419,-287,-132
30/01/17 14:30,5194,5598,2396,361,-421,-287,-134
30/01/17 14:45,5213,5615,2471,364,-421,-287,-134
30/01/17 15:00,5241,5641,2484,374,-421,-287,-134
30/01/17 15:15,5269,5670,2418,377,-421,-287,-134
30/01/17 15:30,5294,5637,2456,372,-362,-287,-75
30/01/17 15:45,5331,5655,2513,373,-347,-287,-60
30/01/17 16:00,5395,5615,2560,359,-243,-287,44
30/01/17 16:15,5464,5650,2514,366,-209,-287,78
30/01/17 16:30,5575,5760,2534,361,-209,-287,78
30/01/17 16:45,5693,5821,2488,362,-152,-287,135
30/01/17 17:00,5820,5859,2470,363,-63,-271,208
30/01/17 17:15,5983,5868,2487,355,89,-196,285
30/01/17 17:30,6074,5864,2496,359,185,-121,306
30/01/17 17:45,6069,5838,2431,354,206,-100,306
30/01/17 18:00,6030,5795,2346,353,214,-51,265
30/01/17 18:15,5934,5679,2330,352,232,-28,260
30/01/17 18:30,5854,5600,2270,354,232,-28,260
30/01/17 18:45,5764,5585,2187,359,157,-102,259
30/01/17 19:00,5716,5596,2136,359,94,-156,250
30/01/17 19:15,5630,5588,2074,368,18,-231,249
30/01/17 19:30,5570,5541,2033,364,6,-244,250
30/01/17 19:45,5472,5446,2004,375,4,-244,248
30/01/17 20:00,5402,5444,1920,373,-67,-287,220
30/01/17 20:15,5317,5364,1942,373,-70,-287,217
30/01/17 20:30,5249,5298,1886,382,-73,-287,214
30/01/17 20:45,5192,5315,1877,382,-149,-287,138
30/01/17 21:00,5117,5318,1824,382,-223,-287,64
30/01/17 21:15,4996,5284,1822,384,-308,-287,-21
30/01/17 21:30,4875,5182,1773,391,-326,-287,-39
30/01/17 21:45,4752,5064,1723,392,-333,-287,-46
30/01/17 22:00,4568,4821,1639,407,-268,-287,19
30/01/17 22:15,4440,4675,1596,420,-256,-287,31
30/01/17 22:30,4336,4579,1582,424,-268,-287,19
30/01/17 22:45,4219,4539,1517,419,-349,-287,-62
30/01/17 23:00,4144,4490,1424,426,-369,-287,-82
30/01/17 23:15,4132,4549,1315,437,-444,-287,-157
30/01/17 23:30,4027,4400,1205,442,-397,-287,-110
30/01/17 23:45,3931,4301,1171,434,-399,-287,-112
31/01/17 00:00,3830,4202,1133,446,-398,-287,-111
31/01/17 00:15,3751,4196,1035,453,-471,-287,-184
31/01/17 00:30,3672,4123,989,458,-472,-287,-185
31/01/17 00:45,3622,4219,931,468,-473,-287,-186
31/01/17 01:00,3556,4290,871,457,-535,-349,-186
31/01/17 01:15,3530,4334,784,466,-606,-424,-182
31/01/17 01:30,3492,4365,724,473,-680,-499,-181
31/01/17 01:45,3442,4354,659,477,-714,-500,-214
31/01/17 02:00,3414,4323,629,479,-711,-500,-211
31/01/17 02:15,3386,4248,533,487,-663,-500,-163
31/01/17 02:30,3368,4150,514,495,-585,-500,-85
31/01/17 02:45,3336,4118,484,497,-583,-500,-83
31/01/17 03:00,3311,4091,418,512,-584,-500,-84
31/01/17 03:15,3296,4077,374,513,-585,-500,-85
31/01/17 03:30,3283,4063,306,510,-584,-500,-84
31/01/17 03:45,3272,4053,281,516,-584,-500,-84
31/01/17 04:00,3282,4059,269,523,-584,-500,-84
31/01/17 04:15,3285,4061,240,537,-584,-500,-84
31/01/17 04:30,3272,4050,217,538,-584,-500,-84
31/01/17 04:45,3276,4050,211,535,-584,-500,-84
31/01/17 05:00,3289,4063,189,541,-584,-500,-84
31/01/17 05:15,3314,4108,163,556,-603,-480,-123
31/01/17 05:30,3334,4066,150,558,-540,-456,-84
31/01/17 05:45,3390,4045,132,558,-465,-381,-84
31/01/17 06:00,3503,4084,135,565,-391,-306,-85
31/01/17 06:15,3687,4267,147,563,-389,-231,-158
31/01/17 06:30,3804,4385,139,582,-392,-156,-236
31/01/17 06:45,3979,4441,155,585,-273,-81,-192
31/01/17 07:00,4188,4502,171,592,-123,-6,-117
31/01/17 07:15,4519,4545,212,587,27,69,-42
31/01/17 07:30,4711,4486,184,587,204,144,60
31/01/17 07:45,4898,4588,150,591,288,155,133
31/01/17 08:00,5002,4586,126,584,391,219,172
31/01/17 08:15,5025,4505,133,590,496,254,242
31/01/17 08:30,4992,4445,137,585,519,231,288
31/01/17 08:45,4972,4490,122,585,455,188,267
31/01/17 09:00,5010,4530,121,588,455,188,267
31/01/17 09:15,5089,4649,104,590,413,146,267
31/01/17 09:30,5118,4646,100,582,442,176,266
31/01/17 09:45,5133,4659,108,579,445,177,268
31/01/17 10:00,5116,4644,105,583,444,177,267
31/01/17 10:15,5098,4564,103,584,505,167,338
31/01/17 10:30,5098,4583,102,596,487,136,351
31/01/17 10:45,5108,4599,117,591,478,128,350
31/01/17 11:00,5114,4597,121,583,487,136,351
31/01/17 11:15,5101,4532,143,579,536,136,400
31/01/17 11:30,5100,4603,149,570,468,136,332
31/01/17 11:45,5099,4586,179,568,485,154,331
31/01/17 12:00,5102,4543,181,573,529,198,331
31/01/17 12:15,5110,4557,204,561,530,273,257
31/01/17 12:30,5132,4577,195,563,530,344,186
31/01/17 12:45,5119,4583,204,561,514,343,171
31/01/17 13:00,5091,4532,210,561,534,343,191
31/01/17 13:15,5044,4523,211,560,496,301,195
31/01/17 13:30,4975,4465,222,562,483,288,195
31/01/17 13:45,4958,4526,236,566,408,213,195
31/01/17 14:00,4950,4503,237,568,420,239,181
31/01/17 14:15,4955,4531,231,576,397,240,157
31/01/17 14:30,4949,4526,229,573,397,240,157
31/01/17 14:45,4943,4525,232,567,390,233,157
31/01/17 15:00,4963,4533,242,566,405,248,157
31/01/17 15:15,5002,4570,248,568,406,249,157
31/01/17 15:30,5021,4524,229,570,476,318,158
31/01/17 15:45,5041,4540,225,582,476,319,157
31/01/17 16:00,5067,4565,198,575,476,319,157
31/01/17 16:15,5157,4554,199,575,576,350,226
31/01/17 16:30,5245,4564,219,575,651,350,301
31/01/17 16:45,5331,4653,257,580,650,276,374
31/01/17 17:00,5426,4687,280,567,705,308,397
31/01/17 17:15,5569,4714,296,569,830,383,447
31/01/17 17:30,5846,4914,327,548,905,458,447
31/01/17 17:45,5971,5017,345,540,928,480,448
31/01/17 18:00,6014,5065,377,522,927,480,447
31/01/17 18:15,5958,5004,391,520,927,480,447
31/01/17 18:30,5908,4958,399,510,926,480,446
31/01/17 18:45,5846,4895,448,505,927,480,447
31/01/17 19:00,5752,4804,437,518,926,480,446
31/01/17 19:15,5683,4761,443,529,896,470,426
31/01/17 19:30,5620,4690,465,528,905,480,425
31/01/17 19:45,5526,4668,469,520,832,413,419
31/01/17 20:00,5440,4659,481,527,757,338,419
31/01/17 20:15,5344,4462,442,535,858,411,447
31/01/17 20:30,5262,4367,432,555,870,424,446
31/01/17 20:45,5194,4331,458,535,840,445,395
31/01/17 21:00,5136,4417,454,532,692,370,322
31/01/17 21:15,5001,4349,446,517,629,343,286
31/01/17 21:30,4890,4283,422,531,583,314,269
31/01/17 21:45,4761,4236,405,542,504,265,239
31/01/17 22:00,4654,4258,425,533,374,209,165
31/01/17 22:15,4511,4174,408,530,318,155,163
31/01/17 22:30,4378,4103,422,534,255,155,100
31/01/17 22:45,4243,4029,423,525,193,116,77
31/01/17 23:00,4181,4063,455,529,96,41,55
31/01/17 23:15,4158,4043,473,529,90,39,51
31/01/17 23:30,4055,3949,488,534,83,32,51
31/01/17 23:45,3952,3941,493,535,64,32,32
01/02/17 00:00,3851,3919,492,544,-15,1,-16
01/02/17 00:15,3763,3982,493,537,-166,-74,-92
01/02/17 00:30,3688,3946,531,523,-203,-100,-103
01/02/17 00:45,3616,3984,519,525,-311,-174,-137
01/02/17 01:00,3577,4019,555,509,-386,-249,-137
01/02/17 01:15,3568,4160,615,495,-538,-324,-214
01/02/17 01:30,3527,4201,671,496,-622,-332,-290
01/02/17 01:45,3487,4247,662,495,-706,-407,-299
01/02/17 02:00,3420,4203,639,498,-729,-430,-299
01/02/17 02:15,3344,4107,651,503,-632,-356,-276
01/02/17 02:30,3314,4068,654,500,-613,-316,-297
01/02/17 02:45,3281,4071,739,499,-585,-287,-298
01/02/17 03:00,3281,4071,788,497,-586,-287,-299
01/02/17 03:15,3275,4065,850,496,-586,-287,-299
01/02/17 03:30,3256,4049,947,496,-586,-287,-299
01/02/17 03:45,3251,4038,1032,507,-586,-287,-299
01/02/17 04:00,3236,3956,1123,490,-522,-287,-235
01/02/17 04:15,3216,3936,1124,471,-521,-287,-234
01/02/17 04:30,3215,3933,1167,468,-520,-287,-233
01/02/17 04:45,3233,3951,1254,446,-520,-287,-233
01/02/17 05:00,3252,3970,1304,431,-520,-287,-233
01/02/17 05:15,3271,4055,1363,429,-585,-287,-298
01/02/17 05:30,3295,4079,1477,415,-586,-287,-299
01/02/17 05:45,3367,4154,1538,413,-586,-287,-299
01/02/17 06:00,3463,4246,1593,415,-586,-287,-299
01/02/17 06:15,3638,4420,1607,419,-586,-287,-299
01/02/17 06:30,3783,4560,1659,422,-585,-287,-298
01/02/17 06:45,3980,4760,1785,415,-586,-287,-299
01/02/17 07:00,4193,4967,1843,418,-576,-287,-289
01/02/17 07:15,4548,5239,1894,403,-500,-287,-213
01/02/17 07:30,4764,5349,2013,403,-393,-258,-135
01/02/17 07:45,4938,5356,1990,400,-298,-212,-86
01/02/17 08:00,4971,5212,2045,410,-120,-137,17
01/02/17 08:15,4988,5075,2144,394,-109,-136,27
01/02/17 08:30,4949,5023,2195,383,-91,-136,45
01/02/17 08:45,4931,5079,2221,373,-170,-155,-15
01/02/17 09:00,4971,5123,2334,362,-169,-155,-14
01/02/17 09:15,5041,5276,2382,362,-255,-229,-26
01/02/17 09:30,5087,5333,2443,358,-266,-232,-34
01/02/17 09:45,5080,5239,2421,362,-177,-232,55
01/02/17 10:00,5083,5286,2441,358,-225,-280,55
01/02/17 10:15,5092,5230,2531,338,-160,-287,127
01/02/17 10:30,5128,5240,2571,337,-136,-287,151
01/02/17 10:45,5128,5288,2653,342,-181,-287,106
01/02/17 11:00,5107,5278,2665,327,-193,-225,32
01/02/17 11:15,5138,5337,2744,316,-221,-201,-20
01/02/17 11:30,5155,5371,2806,308,-240,-223,-17
01/02/17 11:45,5128,5332,2806,307,-226,-259,33
01/02/17 12:00,5138,5269,2829,315,-152,-259,107
01/02/17 12:15,5159,5315,2843,298,-179,-287,108
01/02/17 12:30,5168,5320,2843,307,-178,-287,109
01/02/17 12:45,5173,5312,2857,299,-166,-271,105
01/02/17 13:00,5170,5261,2854,305,-117,-196,79
01/02/17 13:15,5138,5293,2904,299,-178,-196,18
01/02/17 13:30,5080,5330,2901,290,-277,-196,-81
01/02/17 13:45,5082,5405,2898,287,-345,-256,-89
01/02/17 14:00,5070,5299,2894,287,-252,-210,-42
01/02/17 14:15,5129,5237,2912,285,-134,-187,53
01/02/17 14:30,5102,5171,2863,284,-94,-112,18
01/02/17 14:45,5082,5102,2767,289,-43,-111,68
01/02/17 15:00,5103,5060,2760,281,19,-122,141
01/02/17 15:15,5165,5102,2755,281,38,-167,205
01/02/17 15:30,5184,5016,2662,292,140,-124,264
01/02/17 15:45,5244,5003,2621,296,215,-49,264
01/02/17 16:00,5263,5017,2574,300,219,-33,252
01/02/17 16:15,5340,5161,2497,317,154,-85,239
01/02/17 16:30,5403,5229,2439,321,149,-14,163
01/02/17 16:45,5493,5216,2368,322,254,19,235
01/02/17 17:00,5560,5137,2289,334,400,94,306
01/02/17 17:15,5713,5185,2363,333,505,126,379
01/02/17 17:30,5879,5209,2373,329,646,201,445
01/02/17 17:45,5990,5238,2324,333,723,276,447
01/02/17 18:00,6012,5188,2317,318,797,351,446
01/02/17 18:15,5955,5060,2287,313,873,426,447
01/02/17 18:30,5900,4965,2309,304,908,462,446
01/02/17 18:45,5800,4865,2303,308,908,462,446
01/02/17 19:00,5719,4785,2324,297,909,462,447
01/02/17 19:15,5651,4714,2434,282,909,462,447
01/02/17 19:30,5620,4712,2378,298,881,435,446
01/02/17 19:45,5484,4654,2317,287,806,360,446
01/02/17 20:00,5403,4604,2291,294,771,324,447
01/02/17 20:15,5359,4633,2395,281,696,249,447
01/02/17 20:30,5260,4609,2342,292,622,174,448
01/02/17 20:45,5176,4610,2406,299,536,99,437
01/02/17 21:00,5107,4579,2419,308,498,134,364
01/02/17 21:15,4979,4601,2268,306,353,61,292
01/02/17 21:30,4866,4643,2197,312,202,-14,216
01/02/17 21:45,4739,4662,2184,307,53,-89,142
01/02/17 22:00,4665,4734,2367,297,-94,-164,70
01/02/17 22:15,4557,4728,2514,300,-194,-212,18
01/02/17 22:30,4417,4589,2518,290,-195,-212,17
01/02/17 22:45,4254,4468,2464,293,-236,-264,28
01/02/17 23:00,4176,4384,2440,293,-231,-189,-42
01/02/17 23:15,4152,4433,2487,281,-305,-189,-116
01/02/17 23:30,4060,4350,2533,276,-315,-189,-126
01/02/17 23:45,3976,4335,2611,251,-387,-263,-124
02/02/17 00:00,3886,4273,2632,247,-411,-287,-124
02/02/17 00:15,3804,4265,2610,258,-485,-287,-198
02/02/17 00:30,3726,4337,2673,254,-561,-287,-274
02/02/17 00:45,3662,4303,2688,244,-586,-287,-299
02/02/17 01:00,3607,4318,2673,246,-585,-287,-298
02/02/17 01:15,3575,4285,2675,249,-585,-287,-298
02/02/17 01:30,3493,4286,2649,250,-586,-287,-299
02/02/17 01:45,3430,4293,2652,251,-585,-287,-298
02/02/17 02:00,3412,4274,2648,244,-586,-287,-299
02/02/17 02:15,3342,4204,2555,254,-586,-287,-299
02/02/17 02:30,3311,4171,2548,264,-586,-287,-299
02/02/17 02:45,3280,4139,2520,274,-585,-287,-298
02/02/17 03:00,3262,4122,2525,255,-586,-287,-299
02/02/17 03:15,3246,4102,2473,264,-586,-287,-299
02/02/17 03:30,3227,4080,2453,261,-584,-287,-297
02/02/17 03:45,3208,4058,2373,272,-586,-287,-299
02/02/17 04:00,3191,4044,2363,264,-585,-287,-298
02/02/17 04:15,3208,4058,2377,266,-586,-287,-299
02/02/17 04:30,3207,4055,2375,268,-585,-287,-298
02/02/17 04:45,3205,4054,2356,270,-586,-287,-299
02/02/17 05:00,3218,4062,2350,265,-586,-287,-299
02/02/17 05:15,3247,4090,2334,278,-585,-287,-298
02/02/17 05:30,3270,4114,2343,271,-585,-287,-298
02/02/17 05:45,3326,4169,2380,281,-586,-287,-299
02/02/17 06:00,3441,4217,2429,276,-586,-287,-299
02/02/17 06:15,3637,4407,2627,275,-585,-287,-298
02/02/17 06:30,3760,4393,2643,262,-585,-287,-298
02/02/17 06:45,3982,4544,2762,254,-585,-287,-298
02/02/17 07:00,4179,4740,2787,273,-583,-287,-296
02/02/17 07:15,4479,5026,2771,288,-566,-287,-279
02/02/17 07:30,4688,5154,2793,300,-490,-287,-203
02/02/17 07:45,4904,5366,2845,301,-481,-282,-199
02/02/17 08:00,4982,5291,2831,297,-331,-207,-124
02/02/17 08:15,5024,5233,2864,303,-231,-132,-99
02/02/17 08:30,4973,5170,2871,301,-214,-115,-99
02/02/17 08:45,4988,5168,2874,295,-203,-154,-49
02/02/17 09:00,5014,5240,2817,292,-248,-229,-19
02/02/17 09:15,5083,5312,2789,308,-251,-236,-15
02/02/17 09:30,5097,5267,2837,292,-195,-181,-14
02/02/17 09:45,5105,5206,2829,295,-121,-106,-15
02/02/17 10:00,5123,5221,2860,298,-120,-106,-14
02/02/17 10:15,5124,5190,2888,291,-92,-180,88
02/02/17 10:30,5128,5232,2879,298,-127,-226,99
02/02/17 10:45,5137,5284,2868,303,-170,-243,73
02/02/17 11:00,5126,5298,2856,303,-197,-168,-29
02/02/17 11:15,5145,5264,2852,301,-142,-107,-35
02/02/17 11:30,5145,5268,2832,299,-148,-120,-28
02/02/17 11:45,5161,5358,2877,293,-218,-193,-25
02/02/17 12:00,5162,5357,2820,320,-216,-193,-23
02/02/17 12:15,5179,5411,2851,304,-253,-233,-20
02/02/17 12:30,5194,5386,2845,307,-215,-196,-19
02/02/17 12:45,5174,5361,2854,316,-205,-191,-14
02/02/17 13:00,5158,5326,2868,307,-186,-171,-15
02/02/17 13:15,5090,5274,2823,306,-205,-170,-35
02/02/17 13:30,5008,5121,2781,309,-132,-175,43
02/02/17 13:45,5017,5177,2779,314,-185,-250,65
02/02/17 14:00,5012,5173,2748,311,-184,-231,47
02/02/17 14:15,5030,5195,2681,324,-185,-230,45
02/02/17 14:30,5067,5225,2599,320,-184,-230,46
02/02/17 14:45,5054,5221,2551,327,-191,-230,39
02/02/17 15:00,5067,5184,2551,335,-139,-230,91
02/02/17 15:15,5112,5239,2487,335,-155,-265,110
02/02/17 15:30,5147,5271,2385,351,-152,-265,113
02/02/17 15:45,5197,5283,2384,348,-112,-287,175
02/02/17 16:00,5237,5323,2403,344,-112,-287,175
02/02/17 16:15,5300,5382,2426,339,-113,-276,163
02/02/17 16:30,5367,5381,2436,345,-39,-201,162
02/02/17 16:45,5444,5350,2442,336,69,-126,195
02/02/17 17:00,5532,5330,2408,346,178,-90,268
02/02/17 17:15,5646,5312,2445,342,306,-15,321
02/02/17 17:30,5753,5351,2373,359,381,60,321
02/02/17 17:45,5847,5312,2465,344,508,135,373
02/02/17 18:00,5883,5235,2513,338,623,210,413
02/02/17 18:15,5833,5260,2529,347,550,137,413
02/02/17 18:30,5791,5198,2572,336,565,152,413
02/02/17 18:45,5707,5113,2503,339,567,153,414
02/02/17 19:00,5625,5030,2454,340,566,153,413
02/02/17 19:15,5530,5047,2541,322,459,79,380
02/02/17 19:30,5479,5060,2641,305,391,4,387
02/02/17 19:45,5371,5014,2584,305,329,-69,398
02/02/17 20:00,5295,4877,2665,306,394,6,388
02/02/17 20:15,5234,4817,2652,306,389,7,382
02/02/17 20:30,5187,4829,2698,297,334,7,327
02/02/17 20:45,5127,4916,2757,292,183,-67,250
02/02/17 21:00,5032,4926,2741,296,79,-100,179
02/02/17 21:15,5008,4974,2812,297,10,-123,133
02/02/17 21:30,4898,4914,2812,280,-40,-101,61
02/02/17 21:45,4743,4767,2815,287,-43,-100,57
02/02/17 22:00,4628,4707,2810,290,-105,-159,54
02/02/17 22:15,4496,4726,2780,291,-256,-234,-22
02/02/17 22:30,4381,4654,2734,275,-302,-287,-15
02/02/17 22:45,4275,4551,2758,259,-302,-287,-15
02/02/17 23:00,4225,4532,2759,257,-334,-287,-47
02/02/17 23:15,4162,4545,2712,266,-409,-287,-122
02/02/17 23:30,4078,4539,2678,261,-487,-287,-200
02/02/17 23:45,3970,4463,2681,268,-517,-287,-230
03/02/17 00:00,3860,4408,2654,274,-577,-287,-290
03/02/17 00:15,3762,4394,2625,265,-585,-287,-298
03/02/17 00:30,3691,4328,2659,261,-586,-287,-299
03/02/17 00:45,3644,4354,2665,261,-586,-287,-299
03/02/17 01:00,3573,4360,2674,265,-586,-287,-299
03/02/17 01:15,3572,4357,2727,257,-585,-287,-298
03/02/17 01:30,3522,4378,2636,262,-586,-287,-299
03/02/17 01:45,3441,4298,2531,273,-585,-287,-298
03/02/17 02:00,3386,4242,2463,271,-586,-287,-299
03/02/17 02:15,3358,4211,2378,287,-586,-287,-299
03/02/17 02:30,3326,4176,2390,285,-586,-287,-299
